tweet,category
أنا يا إلهي أريد أن أموت فوكين أنا أكره نفسي أنا وحيد للغاية ,1
لكن أنا مجرد موطن يريدون أن يموت,1
  قاتل  في  كسب الميدالية العسكرية في   ثم في ,1
مشاهدة عرض إلين,0
لا أريد أن أكون عبئًا على أحد بعد الآن ولا أريد أن أشعر بهذا الألم الذي يثقل قلبي ويقتل أحلامي يومًا بعد يوم,1
   وخادم  الذي كان عزيزًا له كان مريضًا وعلى استعداد للموت لوقا يسوع الله الكتاب المقدس,1
أريد أن أرحل عن هذا العالم الذي لم يعد يرحمني وأتمنى لو أجد نهاية لجيلي الحزين,1
طيب هذا العشاء هز,0
 مرحبا مرحبا,0
نيكولاس بومباي اعتقدت أن هذا يعني أنك قدري سبب الاغنية ههههههههههههههههههههههههههههههههههههه,0
هذا صحيح أنا على الإطلاق لا يرغب في العيش في بلد مع هذه الصلاحين اللعين وأعتقد أن ,1
الصباح فقط أشاهد من الليلة الماضية في انتظار نص من صديقي,0
يتم الآن غسلها وارتداء ملابسها,0
أريد أن أقتل نفسي ولكني أخشى أن أموت ، لقد كنت أتعامل مع هذا الألم لسنوات تقريبًا ، لقد رأيت العديد من المعالجين وعربت الأدوية التي لم ينجح أي شيء ، لقد أخبرت والديّ الليلة أنني أردت الانتحار ولم يسببت في ذلك سوى شيء ما لم يسبق له مثيلالفوضى في منزلي كنت أبحث عبر الإنترنت عن طرق للموت ، وأحسب أن الشرب وأتناول الدواء هو الطريق للذهاب بالنسبة لي ، لقد كنت أشرب بالفعل ولكن كنت مترددًا في تناول الدواء لأنني خائف من الموت ولا أصدق أنني لا أصدقفي الله ، لا أعرف ما الذي يأتي بعد الموت ، أنا خائف من الألم وأخشى أن يكون الأمر مؤلمًا ولن ينجح,1
أنت بحاجة بجدية إلى التوقف,1
أنا أكره حياتي  أتمنى أن أموت قريبًا أو أن أكون قد سئمت من كل شيء,1
كل مرة أنظر فيها إلى المرآة أرى شخصًا محطمًا لا يعرف طريقه,1
وليس له أي معنى منطقي في  الخاص بهم,1
كل مرة أحاول فيها أن أكون سعيدًا، يرجع الحزن لي أقوى مما كان عليه من قبل,1
أشعر أن قلبي يكسر في كل مرة أتذكر بها ألمي العميق,1
لم أكن أريدك أن ترى اللوحة حتى تم ذلك,0
أوقات مزدحمة في   الوافدين الجدد تشمل    لفتاة مكالمة لم شمل   الضخمة,0
كل لحظة تمر تزيد من شعوري بالظلام، وأرغب بشدة في العثور على السلام الأبدي الذي لا أستطيع إيجاده,1
أشعر بالعجز أمام مشاعري ولا أستطيع التحدث إلى أحد عنها,1
لقد سئنا من الحفل إلى الحفل ، لذلك أكلنا المعكرونة بدلاً من ذلك بعد أن أكلنا إميلي شاهد صورًا أن المطعم لديه ,1
اللعنة هذا هو المتشددين أنا أكره نفسي لتسخين الكثير,1
عني وأنا جاد في ذلك إذا كنت سأعتقد أن لدي الشجاعة للأسف لن انتحر,1
يا إلهي النيكوتين الحلو والقطر أتوق لكما سيئين للغاية اليوم ما هو الخطأ معي لول هاهاها,0
كانتر وينتظر شروق الشمس في الربيع بألوان مذهلة,0
الوحدة تكبر بداخلي حتى أصبحت كجدار حديدي يمنعني من التواصل مع أي شخص,1
أراد قتلها,0
كل يوم يصبح الألم أكبر ولا أرى مخرجًا.,1
  كونها أم واحدة لم تكن أبدًا جزءًا من الخطة ولكني أستيقظ كل يوم وأقوم بأداء القرف الخاص بي,1
الثلاثاء في مدينة هانوفر العظيمة ما يمكن أن يكون أفضل,0
القتل مع تقارير وسائل الإعلام السائدة  الحدوث المتزايد للحوت الفشل الذي تعرفه في النهاية سوف يصطدم أصدقاؤك,0
  إذا وجدت شخصًا يجعلك سعيدًا الاستمتاع به ، فإن الحياة ليست عادلة ولا تعطي العديد من الفرص ,0
مع تزايد وضعي المالي ، فإن انتحاري في الصحة العقلية هو خطتي  وأشعر أنني على وشك الوصول إلى الخطة  أعتقد أنني يجب أن انتحرت للتو في سنوات عندما فكرت في الأمر كثيرًا الآن لقد نشأت وأناجعل حياتي أسوأ,1
  أنا لا أقول أبداً أن حياتي بائسة حياتي جيدة ولن تكذب ولكن ما يبدو أنه حياة محفوظة,1
لا أستطيع أن أخبر أحدًا عن ألمي لأن الكلمات تعجز عن وصف ما أشعر به حقًا,1
يقول    إنني أريد أن أقول أنني لن أكون نشطًا مرة أخرى مرة أخرى ، لست متأكدًا تمامًا من أنني لا أملك أي سبب للوجود هنا بعد الآن على أي حال,1
 أعتقد أن الزنجبيل المجاور يجري معركة مثل سيء لا أعرف ماذا أفعل,0
اعتادت أمي دائمًا أن تريد الجميع إلى المنزل قبل حلول الظلام كما لو كان هناك أي شيء في الليل لم يكن هناك خلال النهار,0
موسيقى  ، مرحبًا,0
أنا في دوامة من الحزن لا أستطيع الخروج منها وحدي,1
أريد فقط أن أحصل على هذا الحفل إلى هذا الحفل ، لكنني أكره نفسي إذا قضيت تلك التذكرة الآن,1
  إنه جيد في فلوريدا لصالح  ، وهو خريج في أواخر أبريل ، وهو سعيد حقًا بهذا الأمر,0
عرفت  أنه حتى لو وصلت إلى حلمي ، فلن يكون كل شيء أحبه ، كنت مريضًا حتى نتمكن من الحصول على ,1
هيو الجميل لي أيضًا سيكون أسبوعًا رائعًا أسبوعًا,0
أريد أن أنهي كل شيء وأغلق باب معاناتي إلى الأبد.,1
أكره نفسي أكثر من أي شيء في العالم,1
تعمل على قائمتها ,0
 يا نعم أنا بالتأكيد سعيد للغاية لأنه فحصها مرة أخرى في أي وقت   ,0
  أنا غيور جدًا من فضلك خذني معك,0
أخبار مزيفة ذهبت للتو بالبالستية ، استعد ، فكرت في الأخبار المزيفة كانت سيئة للغاية ,1
أبحث عن الخلاص من كل الكلام السيء والأفكار المؤلمة,1
     يعرض  بينما كنت نائمًا رائعًا,0
أشعر بأنني غريب في وسط الناس ولا أستطيع الاتصال بأحد,1
مبروك جيم أنا محررة رائعة وليس فنان إعلامي رائع,0
   القذرة دائمًا ما يكون الأمر جيدًا أحب ما رأيك,0
 أنا الثاني على ذلك إيان شكرا لك,0
 هل تعلم أن جو موجود هنا الآن,0
أشعر بخيبة أمل كبيرة في حياتي وأريد فقط أن أنهي كل شيء,1
أنا أعيش في صمت متواصل مع وجع لا يمكنني التوقف عنه,1
 أحبها مثيرة للغاية لرؤية نمو جديد في كل مكان للحشرات مما يجعل معظم حبوب اللقاح الأولى صاخبة في تحوطات الطيور,0
نحن بحاجة إلى إعطاء صيحة ضخمة كبيرة إلى ماني لخبرته في مكشطة وذكاء مدهش ,0
الاستعداد للصف كثيرًا بدلاً من النوم,0
في نهاية اليوم ، أنا في هذه المرحلة من حياتي حيث لا أعطي حقًا اللعنة ، لذا إذا أعطيت اللعنة عليك,1
اضطراب ما بعد الصدمة والكحول كان لدي بعض الأشياء العنيفة الرهيبة التي تحدث لي قبل بضع سنوات كنت الآن نسيت قمعها أو أيا كان لعدة سنوات شيء غير ذي صلة في يوم واحد جعلني أتذكر كل شيء بعد أن عاد إلى ذهني وكان الأمر كذلكمثلما كنت أعيش كل شيء وشعرت أنني كنت أواجه نوبة ذعر لا تنتهي أبدًا لعدة أيام ، أوضحت هذه الصدمة المدفونة الكثير حول سبب قيام استخدامات سجائر المواد الإباحية الكحولية الخاصة بي ، إلى درجة أنهم مارسوا الجنس مع حياتي وعلاقاتها مع الناس مقربينبالنسبة لي في طرق داعمة ، خائف من الحديث عما حدث لأي شخص حتى أشخاص أثق به مثل عائلتي أو معالجًا محتملاً بسبب جنون العظمة الشديد حول الأشخاص المعنيين باكتشافي وإيميهم مرة أخرى وأحيانًا تستهلكه أفكارًا رهيبة سلبية ولا يمكنها ذلك تمامًاهربت منهم حاولت الحصول على معالج مقياس انزلاق قبل عامين وحتى تي والتخليت عن فكرة العلاج لا أعرف ماذا لا أريد أن أستسلم,1
